UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment,month
6145,51097,"Pasig City, National Capital R",17-03-2020,"Taking orders on shirts. 
I survived COVID-19
I didn't panic buy.
I didn't run out of toilet paper.
I didn't run out of food.
I didn't shoot anyone breaking into my house. 
WASH WASH WASH",Negative,3
8247,53199,"Phoenix, AZ",18-03-2020,"Dear person who asked me where the baby wipes are, If you have to ask, YOU DONT NEED BABYWIPES! People like you are why I cant find wipes for my toddler. #coronavirus #StopPanicBuying",Extremely Positive,3
17250,62202,"St. John's, Newfoundland and Labrador",21-03-2020,I need to flatten the curve on my online shopping ? #COVID19NL #Covid_19,Neutral,3
25244,70196,"Crawley, England",25-03-2020,"Even now - at least in the US - panic-buyers are showing brand loyalty 
https://t.co/x42EVRstoD",Positive,3
22938,67890,Where Mary's dress sways,24-03-2020,I ve signed EDM against price hikes If you see a company raising prices and profiteering from the crisis report it to here,Extremely Negative,3
14410,59362,,20-03-2020,"Watching people panic buy and stockpile food, cleaning products and medicines makes me realise that @slipknot @CoreyTaylorRock were right all along. People = Shit. #coronavirus",Extremely Negative,3
27961,72913,"New York, NY",26-03-2020,Clorox Fabric Sanitizer Spray 24 oz Color-Safe spray bottle https://t.co/xF2KXvHjW1 #coronavirus #covid_19 #covid19,Positive,3
23635,68587,,24-03-2020,Will COVID 19 s economic impact weaken steel prices,Negative,3
5979,50931,"Massachusetts, USA",17-03-2020,Empty highways Low gas prices No lines at the stores #covid_19 I could get used to this #besafe https://t.co/r2PlJNlZCk,Extremely Negative,3
9338,54290," Bhagalpur,Bihar, Delhi,India",19-03-2020,Just In No need to panic need awareness in community Union Health Ministry on people stocking up on ration food items amid scare,Extremely Negative,3
8066,53018,UK,18-03-2020,So o2 mobile and Sky broadband are obviously not bothered about the #covid19UK #coronavirusuk #coronavirus #CONVID19 #SelfIsolation as there putting there prices up @O2 @SkyHelpTeam ?,Positive,3
25359,70311,"Wisconsin, USA",25-03-2020,"On the 4th day of SAH my true love gave to me, 4 home school websites, 3 stock market lectures, 2 bags of canned food, and hopefully not COVID-19.",Extremely Positive,3
28835,73787,London,29-03-2020,Whats everyone situation regarding supermarket home deliveries? We can book a delivery slot until mid May ? #lockdown #UKlockdown #Covid_19 #COVID19 #coronavirus,Neutral,3
28115,73067,@McKinsey Passion: @Wikimedia ,26-03-2020,On leading a consumer bank through the #coronavirus pandemic https://t.co/s2WO3WXl99 via @McKinsey,Neutral,3
7976,52928,"Mumbai, India",18-03-2020,"Global #OilPrices Plunge to 17-Year-Low at $25.08 Per Barrel Amid #Coronavirus Outbreak, Experts See Worldwide #Recession Soon
https://t.co/IdVhVcXem6",Negative,3
18064,63016,"London, England",21-03-2020,"Meanwhile, in the middle of all this COVID-19 madness, @VodafoneUK increases their prices ????? https://t.co/Xh0sYgVMsK",Negative,3
9264,54216,90210,19-03-2020,HELP PEOPLE AVOID PANIC LOVE NOT HATE WE CAN BEAT CORONA BUT TOGETHER DO BASICS WASH HAND SIMPLE LIFE HEALTHY FOOD AND SOUND SLEEP TO BUILT IMMUNITY AGAINST VIRUS,Extremely Positive,3
17525,62477,somewhere,21-03-2020,I'm observing the ppl while being on my way to the grocery store. 2 ppl now who are constantly coughing. Why don't you stay the fuck at home.? #Covid_19,Negative,3
26084,71036,"Lubbock, TX",25-03-2020,A SHOT AT BEATING #CORONAVIRUS: Titos Vodka now making its own hand sanitizer https://t.co/KG7zfvhEfN #Texas,Negative,3
23002,67954,,24-03-2020,Covid 19 lockdown Know your online shopping options,Neutral,3
16107,61059,,21-03-2020,Hoaxes of indefinite curfew and shortage of food in Agra have sent the locals rushing to the market,Negative,3
17367,62319,Tennessee,21-03-2020,"If COVID-19 doesnt kill me, online shopping while quarantined will. Send help.",Negative,3
4079,49031,Global,16-03-2020,"Covid-19:  No need for panic buying, food available at all times  PM assures - https://t.co/Aw9tEk4hgm https://t.co/loCVUacyDO",Negative,3
10362,55314,,19-03-2020,"VIDEO: Lady thrown out of supermarket for refusing to use hand sanitizer in Ghana.
#Coronavirus #ghana #accra #africa https://t.co/VBVuop8HfY",Positive,3
9088,54040,"England, United Kingdom",18-03-2020,@AmazonUK what do you intend to do about sellers taking advantage of a crisis and selling sanitisers and masks at exorbitant prices using your platform? #COVID19 #wrong #coronavirus,Negative,3
10786,55738,,19-03-2020,People be embarrassed to wear masks glasses amp gloves   but roll out the grocery store with enough TOILET PAPER to clean the Queen s bum for 100 years    ,Positive,3
21289,66241,"Portland, ME",23-03-2020,It is not normal to hoard toilet paper ? ... pass it on! #coronavirus #COVID?19 #MondayMorning #toiletpaper #ToiletPaperPanic,Neutral,3
12454,57406,"UK, Basel CH",20-03-2020,Concentration camp Gaza with plenty of food and drink No panic buying and Israeli produce So much for Not one case of Those nasty Israelis have failed miserably again,Extremely Negative,3
21633,66585,"Washington,DC",23-03-2020,.@FCC launches consumer information hub for COVID-19 scams https://t.co/Ao74VigUzg #COVID19 #coronavirus #FCC,Negative,3
17252,62204,,21-03-2020,Massive well done to @dunnesstores today. Doing all the right things in their supermarket. Give all your staff a bonus please #CoronaCrisis,Extremely Positive,3
24008,68960,,24-03-2020,Be a law abiding citizen ?? #StayAtHomeOrder #StockUp #coronavirus https://t.co/zF4P7aF9E2,Neutral,3
5368,50320,,17-03-2020,My 19 year old son has been working 14 hour shifts all weekend at our local grocery store Poor kid is so tired   Please Be kind everyone  ,Negative,3
26352,71304,"Indian Trail, NC",25-03-2020,"Wonder what's going on with agriculture in NC? 
Check out the Department of Agriculture and Consumer Services website. 
https://t.co/7ryKckFZIU https://t.co/iCPgG0so9g",Neutral,3
9327,54279,"Rancho Palos Verdes, CA",19-03-2020,"So now I'm told that adults are buying baby formula &amp; wipes to stock for themselves?

WTF you are taking food &amp; items from babies!!

#panicbuying #coronavirus",Extremely Negative,3
11041,55993,S. California,19-03-2020,My daughter is distraught  There s a guy on a mobility scooter Mum going round and round with nothing in the basket ,Negative,3
19449,64401,,22-03-2020,How the is being handled in Spain video via,Neutral,3
5081,50033,Canada,17-03-2020,"@amazon Amazon to hire 100K workers immediately to handle the influx of online shopping generated as a result of COVID-19. 
No matter your position on Amazon, this is a saving grace at many levels.",Positive,3
23126,68078,National Capital Region Canada,24-03-2020,Please share this is the GC channel on information about covid 19 and here is information to help with financial concerns CA,Extremely Positive,3
20916,65868,#OccupiedAmerica,23-03-2020,96 The may be more challenging when a child teen is already suffering from an anxiety disorder or predisposed to feeling more anxious   Awesome advice,Negative,3
4552,49504,A White Room,17-03-2020,Everyone who works at a supermarket right now: #coronavirus https://t.co/IOb3ISs1EF,Neutral,3
13408,58360,Chicago ,20-03-2020,Obamacare is turning 10 years old amid the pandemic Has the law helped Illinois consumers,Neutral,3
5329,50281,,17-03-2020,"Workers at a Consumer Cellular call center in Arizona say they're terrified of going to work, and management has no plan to protect them. https://t.co/lLcStGAgay",Negative,3
24446,69398,"Worthing, England",25-03-2020,Cattle gridlock EU border delays add to coronavirus strain on meat trade  The potential for long distance animal transport to spread diseases some of them zoonotic is deeply worrying ,Negative,3
23974,68926,UK,24-03-2020,"Whats the world most dangerous job?
Supermarket worker. Stacking shelves and working on counters. #coronavirus",Negative,3
26174,71126,GEAUX Tigas,25-03-2020,@TAC27 @kroneage @Kellyredd @chighbe @EntheosShines @dejean76 Play safe with BIGLEY upside +30% (S&amp;P 500 Index) Vanguard is most popular.,Extremely Positive,3
22080,67032,,23-03-2020,"In our time of need, we need to invest in others.  In return, we will prosper!

#GiveAndItShallBeGiven #HeavensEconomy #Blessings #BlessedBeyondMeasure #Hoarding? #ToiletPaper? #Coronavirus?",Neutral,3
8003,52955,Deutschland,18-03-2020,"First observation after 4h ??-lockdown: everyone passing by my window to the supermarket or pharmacy is in pyjamas.
I like this new world order.

#COVID2019 #Ausgangssperre",Positive,3
24300,69252,Asia Pacific,25-03-2020,my friend needs an about deadline is tomorrow 200 words at least it needs to be formal and informative he is willing to pay the premium prices for a great one,Extremely Positive,3
21130,66082,"Indianapolis, IN",23-03-2020,A very interesting read on consumer sentiment towards brands during the COVID-19 pandemic. Study by 4A's Research: https://t.co/fdeEzs5Hr6,Positive,3
27899,72851,,26-03-2020,@NYGovCuomo @NYCMayor do not encourage people to go out to exercise as you are doing. They can walk to supermarket. Learn from Spain and Italy please! #coronavirus,Negative,3
17794,62746,"Oxfordshire, UK",21-03-2020,"Please can @Tesco @sainsburys @asda @LidlGB @AldiUK @Morrisons @onestopstores please follow suit #CoronaCrisisuk #coronavirus 
https://t.co/lRZ2HliU9F",Positive,3
19941,64893,"UK, The North",22-03-2020,So some stayed a safe distance. But lots didnt as people queued to get into their local supermarket in #Leeds this morning. #coronavirus https://t.co/E2QgzcYyc3,Positive,3
16311,61263,"Scotland, United Kingdom",21-03-2020,Derek Clarke pharmacy profiteering from the current COVID 19 pandemic by excessively increasing the prices of our hand sanitisers Read More on this UK News In Pictures News,Positive,3
4101,49053,"Boston, MA",16-03-2020,"PYMNTS surveyed 2K consumers about how COVID-19 has already changed their daily lives. @karenmpd dives into the results: https://t.co/og7fp8IEIY 

#coronavirus #covid19 https://t.co/DPikTnl6Xj",Neutral,3
5116,50068,"Denver, CO",17-03-2020,Denver News AG warns Coloradans against coronavirus scams https://t.co/2qLNJvANNO https://t.co/hZZHfnD0FN,Extremely Negative,3
18062,63014,Coimbatore,21-03-2020,COVID 19 Central govt caps prices of masks and sanitizers till June 30,Neutral,3
31642,76594,"Madison, WI",03-04-2020,Wondering how @SBAgov PPP loans work? Here's an overview of the situation. You can learn more by visiting https://t.co/pfZ3Tb8W9j https://t.co/ORSVybb3x0,Neutral,3
11137,56089,India,19-03-2020,resource You do not need to hoard or panic buy food for quarantine with this Ultimate Indian Grocery checklist with master shopping list for Indian ingredients for a month,Negative,3
13989,58941,"New Jersey, USA",20-03-2020,Good news this is the first day my supermarket was back to normal,Positive,3
23856,68808,"South San Francisco, CA",24-03-2020,We re here to help If you have been recently impacted by the COVID 19 virus San Mateo Credit Union is offering a low rate fixed term Work Reduction loan Learn more,Positive,3
25947,70899,"Columbus, OH",25-03-2020,"""Moreover, in a survey of 1068 Americans, TransUnion found 22% said they have been targeted by digital fraud related to COVID-19. "" https://t.co/Du5czuk5mF",Negative,3
7690,52642,,18-03-2020,ACT records third coronavirus case as supermarket shelves empty https://t.co/cfGJqwy9er via @ABCNews,Negative,3
23000,67952,"Willcox, AZ",24-03-2020,Shoutout to all the retail workers being forced to use their hard earned vacation hours for #coronavirus quarantine because their store is shut and dont care that its not your choice,Negative,3
20021,64973,,22-03-2020,So by now everyone should have 600lbs of #toiletpaper in their abode. Or is it just the same buttwipes repeatedly buying it all? #coronavirus #COVID19 #panicbuying,Neutral,3
28388,73340,"Tennessee, USA",26-03-2020,"A message to all Medical Staff and those in the Supermarket/ Grocery Industry

#Coronavirus #ThankYou #StaySafe https://t.co/ZjObWzuM17",Neutral,3
9741,54693,Nova Scotia,19-03-2020,To the people at the grocery store wearing gloves you do realize if you touch everything then touch your items and yourself there s really no point to you wearing those gloves,Negative,3
28628,73580,"Mumbai, India",27-03-2020,"Fall in Crude Oil Prices Could Help Ease Inflation, Says RBI Governor Shaktikanta Das #Coronavirus #COVID19 https://t.co/1uN6LQ9snJ",Positive,3
26166,71118,"New York, NY",25-03-2020,16oz Liquid Cleaner Sanitizer AOSafety Super Clear Isopropyl Cleaner https://t.co/kCNEo9AZOs #coronavirus #covid_19 #covid19 https://t.co/Rm45RDxZuC,Extremely Positive,3
14776,59728,"Montréal, Québec",20-03-2020,"Just encountered this on my local supermarket (IGA) website:

https://t.co/AjncMVOTUk

#Montreal #Quebec #Canada #coronavirus",Neutral,3
25185,70137,Australia,25-03-2020,POSTPONED primary elections the and more Noon prices 8 3 63 99 349 Find opportunities in a volatile market,Neutral,3
21702,66654,"Athens, GA",23-03-2020,I dont think @Charmin needs to do any advertising via television commercials right now. It is the hottest commodity in the grocery store. #Charmin #CoronaVirus #SaveYourMoney,Neutral,3
21083,66035,baseballbetsy.wordpress.com,23-03-2020,"Good news! I was rooting through a drawer and found a partial roll of TP! #COVID?19 #coronavirus #toiletpaper Thanks, @cvspharmacy! https://t.co/XLvcdh3vfD",Extremely Positive,3
9178,54130,Pluto,19-03-2020,"Wow this virus is actually delaying everything, animals everywhere, prices going through the roof ? #coronavirus",Positive,3
20616,65568,Toronto Canada ,23-03-2020,Random PlayStation Hand Sanitizer Is Particularly Pertinent Right Now,Positive,3
12487,57439,"England, United Kingdom",20-03-2020,Well done this man a message from him to other Asian shopkeepers to stop doubling prices and ripping people off,Neutral,3
12871,57823,Manchester and Kendal,20-03-2020,Come on @sainsburys your supermarket shelves have been empty for days. No hero grams for you. This is a national crisis and you are falling. #CoronaCrisis #panicbuying,Extremely Negative,3
27577,72529,"London, England",26-03-2020,Stuck inside Now s the perfect time to search for treasures in your library hint dystopian novels are selling well cc,Extremely Positive,3
31201,76153,"Detroit, MI",03-04-2020,"This is our store!
#Coronavirus
Lowe's closes Harper Woods store to customers after employee dies of COVID-19 https://t.co/iyQCRefH0s via @crainsdetroit",Positive,3
11162,56114,"Bay of Plenty, New Zealand",19-03-2020,"Judging from the supermarket, surviving the #Covid_19 #ZombieApocalypse requires enormous quantities of :
  Granulated sugar
  Dried red kidney beans
  Tinned fruit",Positive,3
20126,65078,"Burgettstown, PA",22-03-2020,Cleaning out my room and I found hand sanitizer that expired in 2013. Jackpot or nah? #coronavirus,Positive,3
21913,66865,Texas ??,23-03-2020,Anyone else feel like this today? Im gonna need more coffee ?? #coronavirus #toiletpaper #WorkFromHome https://t.co/6SHlMYWzi7,Positive,3
31153,76105,"Detroit, Michigan",03-04-2020,Harper Woods Lowe's store closes to customers after employee dies of #COVID19 https://t.co/Zq1ODwTTns (corrects location) https://t.co/6UhevxXYrW,Positive,3
31001,75953,Hackney,03-04-2020,FT reports in response to Online prices of goods rose 1 1 in week to 29 March with cough amp cold medication by 10 7,Neutral,3
13101,58053,,20-03-2020,"#CoronaCrisis #stopstockpiling #StopPanicBuying #coronavirus #panicshopping #panicbuyinguk #coronavirus #Covid_19 #CoronaVirusUpdate #COVID19 #SocialDistanacing
Should we bring back rationing?",Neutral,3
17674,62626,New York City,21-03-2020,#tfw When the happiest news of your day is when your husband tell you they had toilet paper at the grocery store.  #coronavirus #StayAtHome #Covid_19 #ShelterInPlace,Extremely Positive,3
5604,50556,My own little world,17-03-2020,"Stop panic buying food, if you get ill you wont be eating for that duration anyway #coronavirus",Negative,3
24036,68988,"Kampala, Uganda",24-03-2020,Let me stock food in time. Addressing the Nation today @4pm as the number of #covid-19 tolls means a lot. #LockdownNow. #StayHomeStaySafe. https://t.co/eqONtHITqk,Positive,3
23466,68418,"New York, NY",24-03-2020,5 ways people are turning to YouTube to cope while social distancing https://t.co/gRSLcg0qbT #coronavirus #quarantinelife,Neutral,3
16568,61520,,21-03-2020,As households continue to stock up on toilet paper -- emptying shelves across the country -- a new website is attempting to answer the question: How much TP do we really need https://t.co/1FMoRI6pxg,Negative,3
12183,57135,,19-03-2020,"I dont think prices can stay below $30 one year. But who knows. 
covid-19, Russia??saudi oil war https://t.co/UlMdv5RN5X",Extremely Negative,3
28787,73739,Scandinavia,29-03-2020,"do you clean your #supermarket  items due to the #coronavirus/#covid19-situation, or have you done it before the virus occured or?? #poll #polls",Positive,3
22097,67049,"Boston, MA",23-03-2020,#Gasoline prices via ?@KBuscemiWBZ? attracting many customers as unleaded regular hits $1.69/gallon #Costco #Danvers #WBZ #CoronaVirus ?@aaanortheast? https://t.co/wlc4RzSIzz,Positive,3
23392,68344,,24-03-2020,.@CoresightNews study looks at #consumer shopping habits during the #coronavirus pandemic. #retail #housewares #homeworld https://t.co/7sdCKbBsEP,Neutral,3
12496,57448,Sydney,20-03-2020,The NSW government has stepped in to help restock supermarket shelves and end the panic buying frenzy. https://t.co/DKnzOjX2px @PeterFegan7 #Coronavirus #7NEWS https://t.co/Y5Amjaw1b9,Negative,3
12817,57769,"Los Angeles , CA",20-03-2020,Hy Vee is discontinuing its store circular Schnucks is closing its customer service counters and Redner s is banning reusable bags,Neutral,3
4120,49072,Denmark,16-03-2020,Youre welcome! Now #StopHoarding #StopPanicBuying #StayAtHome and #StaySafe amid the #coronavirus #COVID19 #CoronaVirusUpdates https://t.co/T3nZULlQwn,Positive,3
6608,51560,"Detroit, MI",18-03-2020,"This was taken in a grocery store parking lot in my hometown.  No one deserves to get Covid-19. No one EXCEPT these people. Seriously, what complete pieces of shit ??? https://t.co/qKomDVm6Rl",Extremely Negative,3
5070,50022,,17-03-2020,"Seeing as theres no food available at the grocery store this may be the right time for me to start my diet again ? 
#coronavirus",Negative,3
11170,56122,Cwmbran,19-03-2020,Good to here @skytv have been sending their customers e-mails about putting prices up in April. Great timing #coronavirus,Extremely Positive,3
14142,59094,"Mumbai, India",20-03-2020,On Mar 13 blast furnace operations are resuming and capacity utilization rate has reached 75 Will this boost iron ore sales or dampen steel prices,Positive,3
24744,69696,Hand Sanitiser Hotel,25-03-2020,People still taking no notice of lockdown mini riot in Bristol non essential shops not only still open but hiking prices teenagers sunbathing in parks what fucking chance do the old and infirm have,Neutral,3
9893,54845,Shhhh,19-03-2020,How to social distance in the grocery store | CBC News https://t.co/iGDgj5hKKx #coronavirus #Pandemic #COVID19 #CoronavirusUpdates #Lockdown #Closed #Suspended #Coronapocalypse #coronapandemic,Neutral,3
28362,73314,,26-03-2020,kids are going to look at grocery store workers like how they used to look at nba players thanks to covid-19,Extremely Positive,3
13605,58557,"Basingstoke, England",20-03-2020,Click the link for IGD s resources   find out how we re engaging with industry and read news from the food and consumer goods sector on how the situation is developing Follow for more regular content,Positive,3
24016,68968,,24-03-2020,"I aint shaking any ones hand, not because of the #coronavirus ? I aint shaking hand ? because you all are out of  ? #toiletpaper!
#toiletpapercrisis",Extremely Positive,3
14254,59206,"Delray Beach, FL",20-03-2020,the 19 in COVID-19 stands for how many lbs you gain from panic-eating junk food while self-isolating,Neutral,3
24432,69384,,25-03-2020,"Egg prices are skyrocketing because of coronavirus panic shopping - CNN 
#coronavirus #COVID19 
@WHO @alykhansatchu @RiazGilani @RAbdiCG @DavidNdii https://t.co/g05v2ki8ND",Negative,3
18660,63612,"Mangalore, India",22-03-2020,Hindustan Unilever to slash prices of hygiene products pledges Rs 100 crore 13 million to fight Covid 19,Negative,3
23846,68798,"Seattle, WA",24-03-2020,"#Breaking 
""No one should make a run to the grocery store to overstock..."" - @GovInslee 
#KOMONews #Covid19 #Coronavirus",Negative,3
26639,71591,"Minnesota, USA",25-03-2020,@CetaceanFreedom @goldeemxtra1 I prefer plain old Dial soap &amp; water myself. This will prolly sound goofy but hand sanitizers make me sneeze.,Extremely Positive,3
13095,58047,,20-03-2020,19 Should pubs be forced to close,Negative,3
10201,55153,London,19-03-2020,#coronavirus pushes EU carbon price to 16-month low https://t.co/V1lQNVt47Q https://t.co/o6eGrU8BLw,Negative,3
23136,68088,"Gabriola Island, BC",24-03-2020,Victoria restaurant offers its entire stock of food to staff as it closes due to COVID-19  Victoria News https://t.co/HEeCDadiuk,Neutral,3
28852,73804,New Jersey ,29-03-2020,I seriously feel like Im headed into the gates of hell when I enter the supermarket. #coronavirus,Negative,3
26206,71158,,25-03-2020,#Coronavirus Pandemic: Napa distillery giving out free homemade hand sanitizer https://t.co/hcNfXtnoud,Extremely Positive,3
24236,69188,Leeds  |  Burton  |  UK,25-03-2020,"So work are forcing us to either travel to a bigger supermarket store, which will be a much higher COVID-19 risk, use our holiday or take unpaid leave.

Zero care about staff. At all.",Positive,3
25735,70687,,25-03-2020,One of our Desi Scientist Grocery store  ,Neutral,3
10153,55105,"Austin, TX",19-03-2020,Online shopping surge swamps warehouses as consumers stock up during closures convey,Neutral,3
22908,67860,,24-03-2020,Lincoln Financial donates $1 million to food providers to help address rising demand as a result of COVID-19 https://t.co/kbUHniZz6F @lincolnfingroup,Positive,3
17544,62496,Britain,21-03-2020,"#CoronaCrisis stop using trolleys in the supermarket, use baskets",Negative,3
28517,73469,Ny ,27-03-2020,Woman charged after allegedly coughing on food at Gerrityâ??s Supermarket https://t.co/dHzbLuJkzZ #CoronaVillains #coronavirus #COVID2019 #COVIDIDIOT #NEWS,Negative,3
9774,54726,,19-03-2020,"The #COVID19 crisis is a defining leadership moment in CPG. The safety of employees, customers and business partners should remain paramount. https://t.co/YpmSZw9ost",Negative,3
12153,57105,"Williamsburg, VA, JamestownVA",19-03-2020,"If you see excessive price increases for #coronavirus (#COVID19) necessities, report it to MarkHerringVA's office. ?? https://t.co/YHcH8elcfP #COVID19Va https://t.co/B0ZZcefgKA #vawx",Neutral,3
18130,63082,USA,21-03-2020,"In the meantime, we have this stupidity. ???? #CoronaCrisis
#QuaratineAndChill
#lockdown
#dumbteens

https://t.co/JwFYqYnXv4",Negative,3
14218,59170,"England, United Kingdom",20-03-2020,I know what I'd be doing if I were self employed. Getting an application sent in to every local supermarket to sort me out until I can work again.  #selfemployed #coronavirus #Covid_19,Neutral,3
24499,69451,India,25-03-2020,While the long term prospects for gold remain strong prices could be volatile over the next month,Extremely Positive,3
15095,60047,"Los Angeles, CA",20-03-2020,#retailstrong. Please join us by signing this pledge to support our local retailers during the Covid-19 store closures! We love local retail!  https://t.co/VHQUpSDcMS via @Change,Extremely Positive,3
19392,64344,"Bronx,Ny",22-03-2020,"SUPERMARKET RIGHT QUICK ?
#JustAMeme #JustJokes #coronavírus https://t.co/iBeQGPAtfN",Neutral,3
7062,52014,North Carolina,18-03-2020,WONDERFUL: Country music star Brad Paisley and actress Kimberly Williams-Paisley will be providing free groceries to elderly residents in response to the coronavirus pandemic. https://t.co/LAxVVaByBN,Extremely Positive,3
5432,50384,"Edinburgh, Scotland",17-03-2020,My elderly and infirm mother had trouble getting bread and other food as she didnt panic buy and thought of others. It is sickening how selfish some people can be in a crisis. #coronavirus,Extremely Negative,3
19647,64599,"Amsterdam, Nederland",22-03-2020,That moment in life when going to the supermarket is the most exciting trip of the week. #coronavirus,Positive,3
28636,73588,"Los Angeles, CA",27-03-2020,#Work #Labor #Pandemic #Coronavirus #COVID?19 --&gt; Workers Are More Valuable Than CEOs https://t.co/buoyMHw5Sl,Extremely Positive,3
5735,50687,Australia,17-03-2020,Check out my latest article: Leadership during the COVID-19 Crisis: Be a model consumer https://t.co/i737viatab via @LinkedIn,Extremely Negative,3
22680,67632,NWA,24-03-2020,5 I first contacted three days ago and they never got back to me But today Kroger s CEO announced that TWO KROGER EMPLOYEES TESTED POSITIVE FOR COVID 19,Extremely Positive,3
25752,70704,"Nailsea, North Somerset",25-03-2020,My local supermarket this morning Hand sanitiser sprayed trolly gloves One in one out system Shelves were fully stocked   you should be very proud  ,Extremely Positive,3
13714,58666,"Houston, TX",20-03-2020,Head out to  @UrbanHarvest s open air grocery store aka farmers market this Saturday and visit our Farmer Constant s booth    @FOX26Houston ,Neutral,3
27171,72123,"Maryland, USA",26-03-2020,If there are any products that claim to treat or cure coronavirus the FDA says not to buy it,Positive,3
13776,58728,Vancouver Island,20-03-2020,restaurant offers its entire stock of food to staff as it closes due to COVID 19,Neutral,3
24892,69844,United States,25-03-2020,The psychology of what we do and don t buy at the grocery store right now,Neutral,3
13974,58926,Oklahoma-Arkansas-PR ,20-03-2020,THANK YOU to everyone who works in a grocery store they re working non stop to restock shelves Helping people find stuff as fast as they unload it All of you deserve a medal,Extremely Positive,3
21917,66869,"Mount Airy, MD",23-03-2020,I spoke with the owners of about shifting gears towards making hand sanitizer to help with caused shortages Watch,Extremely Positive,3
6845,51797,"Guelph, Ontario",18-03-2020,Don t panic Canada has a robust food supply chain say U of G experts,Negative,3
8061,53013,"Los Angeles, CA",18-03-2020,My grocery store announced their Everything Must Stay! sale. #coronavirus #GroceryStore #groceries #toiletpaper,Neutral,3
23412,68364,"Atlanta, GA",24-03-2020,@ezraklein Consumer protections available as a result of COVID19: https://t.co/HSTPgAxzMv,Neutral,3
25643,70595,Rochdale,25-03-2020,"Please find a link to supermarket opening times for NHS workers. #hmrpca #coronavirus

https://t.co/dpUSJYBR7M https://t.co/IADJBqDEg2",Positive,3
21393,66345,Hampshire,23-03-2020,For anyone thinking of buying more than their usual amount of consider this first,Neutral,3
23409,68361,"New Delhi, India",24-03-2020,"#COVID19 Outbreak
Major retailers are temporarily closing its stores in an unprecedented move to prevent the spread of the coronavirus.

#fashion #coonavirus
https://t.co/pIcZh6h0tx",Neutral,3
24524,69476,,25-03-2020,The dual threats of dropping oil prices and the COVID 19 virus have prompted Suncor to curtail its spending and operations,Negative,3
18521,63473,"Cape Town, South Africa",22-03-2020,Police officers handed out rolls of toilet paper at a Sydney supermarket on Thursday to try to calm shoppers down during the outbreak in Australia,Positive,3
23202,68154,,24-03-2020,I just got gas for 1.48. I'm not telling y'all where because I see how you did with the #toiletpaper. #COVIDIDIOTS #coronavirus,Neutral,3
14910,59862,"Outskirts, Northern Powerhouse",20-03-2020,"Glad I've got a bottle of wine in, because booze aisles are just about to empty. The vultures are already descending on a supermarket near you! #CoronaCrisis #Lockdown",Neutral,3
3897,48849,San Joaquin Valley CA,16-03-2020,I followed this when I went shopping a few days ago. It's a pain but necessary! Protect Yourself From Grocery Shopping - Consumer Reports #COVID2019 #StayHealthy https://t.co/48nG14me6E,Positive,3
15383,60335,"Phoenix, Arizona",20-03-2020,"#Gold prices rally on bargain hunting and safe-haven demand. #Stocks higher as traders await #coronavirus stimulus package. Gold last traded at $1,501 an ounce. #Silver at $12.74 an ounce.",Positive,3
19902,64854,"New York, NY",22-03-2020,Lysol Laundry Sanitizer Kills 99% Only Seller With Free 2 Day Shipping https://t.co/XA8sm1UjsQ #coronavirus #covid_19 #covid19 https://t.co/0qXoU4k83v,Negative,3
16555,61507,India,21-03-2020,"""If you are in Hyderabad, Mumbai or Pune, you can still continue shopping at https://t.co/HT14sU82pt,"" the firm added

#COVID19 #coronavirus

https://t.co/YW3qyUNFsw",Neutral,3
21857,66809,"Nottingham, England",23-03-2020,I feel sorry for supermarket staff. They are at risk for people to be arseholes. #CoronavirusBillUK #lockdownuk #coronavirus,Negative,3
7823,52775,NJ/NYC,18-03-2020,How is #Covid_19 #Coronavirus impacting consumer sentiment? @BainAlerts has been tracking this globally: https://t.co/qCCyc6WNb4,Neutral,3
8665,53617,,18-03-2020,Toronto Exercises Bylaw Exemption to Permit 24/7 Inventory Deliveries in Response to COVID-19 | McCarthy Tétrault https://t.co/cIEpjBfuSQ,Neutral,3
31640,76592,West Cheshire,03-04-2020,"URGENT APPEAL
We have almost run out of the following..
Instant mash
Tinned Potatoes
Tinned meat
Can you help?? Thank you",Extremely Positive,3
20220,65172,"Stamford Bridge, England",22-03-2020,My second time at Amanfrom market. Hoping this time the prices of goods wont be as expensive as the previous time (todays prices has been adjusted to include #COVID-19 inflation of 60% though),Extremely Positive,3
17839,62791,"Guwahati, India",21-03-2020,"#NATIONAL | Govt. fixes prices of hand sanitizer and masks 
#HandSanitizers #Masks #RamVilasPaswan #COVID-19 #Coronavirus 
@irvpaswan 
 https://t.co/oW1Bh2UOC2",Positive,3
4857,49809,,17-03-2020,This was Trump eight days ago. https://t.co/1xVFAYbzws,Neutral,3
18553,63505,United States,22-03-2020,In case if you are wondering what ? prices are down here in South Florida $1.759 #coronavirus #SaudiArabia #Aramco #Dubai #UWT $DWT https://t.co/csLPx0eIyf,Neutral,3
19500,64452,"Seattle,WA",22-03-2020,Today I saw man at the supermarket who bought a gallon of water then gave it away to an older woman in line because there s only a 1 per customer limit Kindness matters 19,Positive,3
26331,71283,,25-03-2020,3 Food Delivery Stocks Set To Gain As COVID-19 Lockdowns Boost Demand  https://t.co/F1W1kCkPgB India https://t.co/5lpHvO7EI8 https://t.co/YxzTouWyyO,Extremely Positive,3
